member_id,full_name,email,phone_number,gender,join_date,membership_type,status,home_branch,birth_year
86af74f3,Skander Ferjani,skander.ferjani@gmail.com,95328911,M,2024-01-27,Monthly,Active,Nabeul Plage,1987
95fee4e4,Rania Bahri,rania.bahri@gmail.com,95313479,F,2022-12-22,6-Month,Active,Sousse,1987
dd49cdfe,Fatma Jaziri,fatma.jaziri@gmail.com,91069314,F,2024-07-08,Annual,Cancelled,Nabeul Plage,2001
772476d0,Imen Louati,imen.louatigmail.com,05765672,F,2024-02-13,6-Month,Active,Sfax Center,1993
0655286b,Ahmed Mebarki,,+216 90570402,M,2022-08-30,Monthly,Cancelled,Tunis Lake,1984
c193e48b,Yassine Ben Ali,yassine.ben.ali@gmail.com,0021697950181,M,2023-02-21,VIP,Cancelled,Sousse Corniche,1994
b9cbb889,Hela Bouazizi,hela.bouazizi@gmail.com,44326563,F,2022-06-20,Student,Cancelled,Nabeul Plage,1994
d06f1e5e,Yassine Jaziri,yassine.jaziri@gmail.com,+216 70731333,M,2023-04-26,Student,Active,Nabeul Plage,2003
c6727525,Salma Rezgui,salma.rezgui@gmail.com,95281169,F,2022-12-31,VIP,Active,Bizerte Port,1977
0be6bb68,Sarra Ferjani,sarra.ferjani@gmail.com,93843057,F,2024-07-21,Annual,Active,Nabeul Plage,1976
72449ccf,Rania Amri,rania.amri@gmail.com,00869657,F,2023-11-04,VIP,Expired,Nabeul,1992
5d343d60,Rania Louati,rania.louati@gmail.com,95875563,F,2024-05-12,VIP,Cancelled,Tunis Lake,1983
dd0e6a6b,Emna Bouazizi,emna.bouazizi@gmail.com,98763868,F,2024-04-18,6-Month,Cancelled,Sfax_Center,2004
2cf40a22,Aziz Khelifi,aziz.khelifi@gmail.com,95476602,M,2023-07-30,Student,Cancelled,Tunis Lake,1981
ece0ad3a,Sami Gharbi,sami.gharbi@gmail.com,0021664317815,M,2022-08-15,6-MONTH,Active,tunis lake,1977
d8087fc6,Sarra Ayari,sarra.ayari@gmail.com,97875620,F,2023-05-14,Annual,Active,tunis lake,2000
d12ea4a6,Nour Amri,nour.amri@gmail.com,92165116,F,2023-12-06,Monthly,Active,Sfax_Center,1988
81b3a775,Imen Bouazizi,,94219511,F,2024-08-24,Monthly,Cancelled,tunis lake,1973
fc5f662a,Karim Ferjani,karim.ferjani@gmail.com,95323620,M,2022-03-11,Annual,Expired,Sousse,1998
3de59562,Ali Trabelsi,ali.trabelsi@gmail.com,0021679300437,M,2022-06-12,Annual,Active,Tunis Lake,1981
41d88eda,Aziz Rezgui,aziz.rezgui@gmail.com,09745805,M,2024-05-19,Annual,Cancelled,Sfax_Center,1974
0db183e2,Ali Mansouri,ali.mansouri@gmail.com,+216 34218757,M,2023-09-09,VIP,Active,Tunis Lake,1991
8d57ada3,Nour Saidi,nour.saidi@gmail.com,0021628242739,F,2023-10-31,Student,Active,Bizerte Port,1972
8de85a28,Yassine Bahri,,98081854,M,2024-01-02,Monthly,Active,Bizerte Port,1970
77504db0,Jasser Hammami,jasser.hammamigmail.com,92006887,M,2023-12-17,6-Month,Expired,Sfax_Center,2002
de8863e2,Salma Ben Ali,salma.ben.ali@gmail.com,95571316,F,2024-10-11,STUDENT,Active,Sfax Center,1997
7771d7e3,Amira Khelifi,amira.khelifi@gmail.com,91330734,F,2022-05-30,Annual,Active,tunis lake,1971
dbed45f5,Sami Rezgui,sami.rezgui@gmail.com,95320506,M,2022-04-01,Student,Cancelled,Sousse Corniche,1982
f2aed77e,Fatma Ferjani,,91629997,F,2024-05-11,Annual,Active,tunis lake,1985
58897ea7,Emna Trabelsi,emna.trabelsi@gmail.com,0021651132075,F,2022-06-06,Student,Cancelled,Bizerte Port,2004
47976053,Ali Gharbi,ali.gharbi@gmail.com,0021651576860,M,2024-11-30,Monthly,Active,Tunis Lake,1976
47518081,Nour Khelifi,nour.khelifi@gmail.com,0021694718793,F,2023-11-01,Annual,Active,Nabeul,1981
72f8e54b,Mohamed Hammami,mohamed.hammami@gmail.com,90984790,M,2022-08-28,Monthly,Cancelled,tunis lake,1984
8861fec4,Hedi Saidi,hedi.saidi@gmail.com,95386301,M,2024-10-23,6-Month,Active,Tunis Lake,1989
0891cefb,Malek Ferjani,malek.ferjani@gmail.com,97243616,M,2023-04-17,Student,Active,Nabeul Plage,1995
57ab4242,Ali Hammami,ali.hammami@gmail.com,99551808,M,2022-12-31,Monthly,Cancelled,Sfax Center,1971
5e6edc93,Aziz Mansouri,aziz.mansouri@gmail.com,99533973,M,2023-01-25,Annual,Cancelled,Tunis Lake,2000
99109715,Skander Ben Ali,skander.ben.ali@gmail.com,+216 32232497,M,2023-02-18,VIP,Active,Bizerte Port,1995
c8934a8f,Karim Ayari,karim.ayari@gmail.com,92136477,M,2022-11-18,Annual,Cancelled,Sousse Corniche,1991
752a396e,Mohamed Bahri,mohamed.bahri@gmail.com,+216 40922992,M,2023-04-25,Monthly,Cancelled,Sousse,1986
58584a73,Khaled Ferjani,khaled.ferjani@gmail.com,97216330,M,2023-02-06,6-Month,Active,tunis lake,2003
01c59f95,Rania Bouazizi,rania.bouazizi@gmail.com,99678312,F,2024-01-10,STUDENT,Active,Nabeul,1977
191f7b78,Fatma Ayari,fatma.ayari@gmail.com,96686137,F,2023-05-05,6-Month,Active,Sousse,1973
1dbbad37,Malek Mebarki,malek.mebarki@gmail.com,90520126,M,2024-01-05,Monthly,Active,Tunis Lake,1971
26015136,Ali Ayari,ali.ayari@gmail.com,96283904,M,2024-05-31,Annual,Active,Tunis Lake,1978
6dfe648a,Ali Khelifi,ali.khelifi@gmail.com,90029469,M,2023-07-06,Student,Expired,Nabeul Plage,1991
86412ddf,Sarra Ben Ali,sarra.ben.ali@gmail.com,+216 00981724,F,2023-10-04,Monthly,Active,tunis lake,1992
b8d19036,Skander Khelifi,skander.khelifi@gmail.com,90410400,M,2023-09-10,Annual,Active,Tunis Lake,1981
53a70bf4,Hela Amri,hela.amri@gmail.com,99201176,F,2023-06-10,Monthly,Active,Tunis Lake,1989
5053b626,Karim Ben Ali,karim.ben.ali@gmail.com,94764190,M,2022-07-14,6-Month,Expired,Nabeul Plage,1997
0ce5c8d2,Emna Bahri,emna.bahri@gmail.com,98673692,F,2022-05-18,Monthly,Cancelled,Sousse Corniche,1980
24246373,Jasser Ferjani,jasser.ferjani@gmail.com,0021677474876,M,2024-05-28,VIP,Active,Nabeul Plage,1985
06dfbece,Fatma Ben Ali,fatma.ben.ali@gmail.com,99544862,F,2024-05-18,VIP,Active,Bizerte Port,1979
fb4f9c66,Hedi Louati,hedi.louati@gmail.com,93197342,M,2022-08-09,Monthly,Active,tunis lake,1999
90cfd131,Emna Louati,emna.louati@gmail.com,90197009,F,2024-03-07,Annual,Active,Nabeul,1996
686c37a2,Aziz Trabelsi,aziz.trabelsi@gmail.com,97829349,Male,2024-09-07,Annual,Active,Sfax_Center,2002
a2758922,Amira Bahri,amira.bahri@gmail.com,96351452,F,2023-08-13,6-Month,Active,Nabeul Plage,1991
48cc1eb8,Sarra Mebarki,sarra.mebarki@gmail.com,91844348,F,2022-03-03,6-Month,Active,Nabeul,1998
3eb548c0,Bilel Gharbi,bilel.gharbi@gmail.com,98796363,M,2022-02-13,Monthly,Expired,Bizerte Port,1976
966e2a16,Rania Bahri,rania.bahri@gmail.com,96812643,F,2023-10-20,Annual,Active,Nabeul,1983
fa11a689,Ali Amri,ali.amri@gmail.com,90260218,M,2022-06-29,VIP,Cancelled,Nabeul Plage,2002
028a5ec1,Hela Ferjani,hela.ferjanigmail.com,0021611695709,F,2023-04-22,VIP,Active,Sfax_Center,1980
4f623c79,Jasser Saidi,jasser.saidi@gmail.com,91991284,M,2023-12-01,Annual,Active,Bizerte Port,2004
5062500d,Youssef Ferjani,youssef.ferjani@gmail.com,95641273,M,2022-07-28,Annual,Active,Sfax Center,1994
41cc86a4,Karim Bouazizi,karim.bouazizi@gmail.com,+216 95813829,M,2024-12-13,Annual,Active,Sousse,1981
d77571ee,Emna Ayari,emna.ayari@gmail.com,97584064,F,2022-02-24,VIP,Active,Nabeul Plage,1993
7ed88aa4,Omar Ayari,omar.ayari@gmail.com,95290814,M,2022-10-02,VIP,Active,Tunis Lake,1990
9cb4a24c,Ahmed Mebarki,ahmed.mebarki@gmail.com,95606344,Male,2022-02-18,Student,Cancelled,Tunis Lake,1992
bbba8db6,Nour Ayari,nour.ayari@gmail.com,0021669495440,F,2024-01-06,VIP,Expired,Sousse,1970
592fff76,Amira Hammami,amira.hammami@gmail.com,95841648,F,2022-12-26,Annual,Expired,Sousse Corniche,2000
a66a2687,Bilel Bahri,bilel.bahri@gmail.com,+216 16726452,M,2022-05-29,VIP,Expired,Bizerte Port,1997
aef7cda6,Amira Mebarki,amira.mebarki@gmail.com,+216 39828945,F,2023-01-28,Monthly,Active,tunis lake,1976
4abb1ace,Emna Mebarki,emna.mebarki@gmail.com,73099982,F,2024-11-26,Monthly,Active,tunis lake,1976
ecc1ebad,Aziz Ben Ali,aziz.ben.ali@gmail.com,91034481,,2024-05-02,Student,Cancelled,Bizerte Port,1987
4471ab4d,Aziz Jaziri,aziz.jaziri@gmail.com,92775211,M,2024-09-10,Annual,Expired,Bizerte Port,1996
4991f6d7,Ali Jaziri,ali.jaziri@gmail.com,92354323,M,2023-08-25,Monthly,Cancelled,Tunis Lake,1989
d9414a19,Imen Jaziri,imen.jaziri@gmail.com,+216 88656423,F,2024-09-29,VIP,Cancelled,Sousse Corniche,1994
c537e3db,Skander Dridi,skander.dridi@gmail.com,94303597,M,2022-06-21,Monthly,Expired,Sfax_Center,1970
7f7c36b2,Emna Ayari,emna.ayari@gmail.com,+216 68148845,F,2023-12-02,Monthly,Cancelled,Sousse Corniche,1984
e6afed96,Ali Jaziri,ali.jaziri@gmail.com,96188007,M,2023-02-28,VIP,Active,Sfax Center,1979
f3ad4d65,Mariem Amri,mariem.amri@gmail.com,0021669583118,F,2023-09-19,Student,Cancelled,tunis lake,1995
ec519242,Emna Khelifi,emna.khelifi@gmail.com,91653071,,2023-11-03,Annual,Expired,Sfax Center,1984
ba3eefa2,Khaled Gharbi,khaled.gharbi@gmail.com,+216 22512433,Male,2024-11-25,Student,Active,Sousse,2003
eda4bda1,Rania Trabelsi,rania.trabelsi@gmail.com,95460980,F,2024-04-29,Annual,Expired,Sfax_Center,1977
13e7712c,Khaled Bouazizi,khaled.bouazizi@gmail.com,92313749,M,2023-06-12,VIP,Active,tunis lake,2004
451c4d39,Ali Mansouri,ali.mansouri@gmail.com,94265352,M,2023-01-05,Student,Active,Nabeul Plage,1995
cd31b9e6,Malek Gharbi,malek.gharbi@gmail.com,95676805,M,2022-06-17,MONTHLY,Active,Nabeul Plage,1996
166e03d3,Ali Louati,ali.louati@gmail.com,+216 52346570,M,2023-10-04,Student,Active,Sfax_Center,2004
194126ac,Jasser Hammami,jasser.hammami@gmail.com,97421000,M,2022-05-01,Annual,Cancelled,Nabeul Plage,2004
043677d8,Malek Trabelsi,malek.trabelsi@gmail.com,90062082,M,2022-04-02,6-Month,Active,Bizerte Port,1993
4f91c2cf,Bilel Ferjani,bilel.ferjani@gmail.com,0021653770150,M,2024-08-30,Monthly,Expired,Bizerte Port,1973
e25e435d,Ahmed Ferjani,ahmed.ferjani@gmail.com,97914349,M,2023-09-08,6-Month,Active,tunis lake,1970
0d79bc9d,Aziz Rezgui,aziz.rezgui@gmail.com,13642141,M,2023-02-01,VIP,Active,Sfax_Center,1989
cf31f7c9,Khaled Jaziri,khaled.jaziri@gmail.com,95174859,M,2022-06-01,Student,Cancelled,Sfax Center,1985
be968baa,Khaled Ayari,khaled.ayari@gmail.com,99873903,M,2023-12-05,STUDENT,Active,tunis lake,1995
1831601e,Nour Bahri,nour.bahri@gmail.com,93127399,F,2023-08-31,Annual,Cancelled,Sousse,1980
78801906,Karim Mebarki,karim.mebarki@gmail.com,+216 13359102,M,2022-07-16,VIP,Active,Sousse,1974
fe205945,Malek Jaziri,malek.jaziri@gmail.com,94294659,M,2023-10-01,VIP,Active,Nabeul,2003
1d7b917b,Sami Rezgui,sami.rezgui@gmail.com,+216 27137450,M,2022-01-19,VIP,Expired,Nabeul,1999
eccdfe3f,Khaled Trabelsi,khaled.trabelsi@gmail.com,91776298,M,2022-06-09,6-Month,Active,Bizerte Port,1972
3f96da8d,Mohamed Rezgui,mohamed.rezgui@gmail.com,31794884,M,2023-06-13,Monthly,Active,Sousse,1986
daf3d9c8,Youssef Ferjani,youssef.ferjani@gmail.com,96432193,M,2024-07-21,6-Month,Active,tunis lake,1999
c16b70d3,Aziz Trabelsi,aziz.trabelsi@gmail.com,+216 55940353,M,2024-02-29,Annual,Expired,Nabeul Plage,2001
1af6c837,Mariem Hammami,mariem.hammami@gmail.com,+216 42178332,F,2024-08-29,Annual,Active,Sousse Corniche,1980
72f7d336,Emna Khelifi,emna.khelifi@gmail.com,90605167,F,2022-03-25,Student,Active,Sousse Corniche,1996
34f2fbaa,Bilel Ayari,bilel.ayari@gmail.com,+216 48991253,M,2022-08-21,VIP,Cancelled,Sfax_Center,1994
1fc13736,Ahmed Saidi,ahmed.saidi@gmail.com,+216 02274523,M,2024-03-08,STUDENT,Active,Sfax Center,1981
8313eac1,Salma Saidi,salma.saidi@gmail.com,+216 60825181,F,2022-12-10,6-Month,Cancelled,Nabeul,1982
00d41ba1,Walid Mebarki,,92620092,M,2023-06-04,VIP,Cancelled,Sousse,1996
6971d7b6,Walid Ben Ali,walid.ben.ali@gmail.com,+216 52956129,M,2024-03-07,VIP,Active,Bizerte Port,2000
338aa7e6,Skander Mebarki,skander.mebarki@gmail.com,95120846,M,2023-01-31,6-Month,Active,Bizerte Port,1972
ffe39cef,Aziz Bahri,aziz.bahri@gmail.com,66281921,M,2022-10-11,6-Month,Active,Sousse,1989
b2fc2ac3,Hedi Mansouri,hedi.mansouri@gmail.com,32439827,M,2024-05-30,Monthly,Active,Sousse,1996
861d8179,Fatma Rezgui,fatma.rezgui@gmail.com,0021618766836,F,2024-03-16,Student,Active,Bizerte Port,1978
bedc15ea,Nour Khelifi,nour.khelifi@gmail.com,92304289,F,2022-06-07,Monthly,Cancelled,Tunis Lake,1988
a19aff35,Yassine Amri,yassine.amri@gmail.com,96674176,M,2022-05-13,6-Month,Active,Nabeul,2004
f6fe6c47,Mariem Amri,mariem.amri@gmail.com,29582632,F,2023-02-05,VIP,Active,Sousse,1995
a543784b,Rania Gharbi,rania.gharbi@gmail.com,0021682139248,F,2022-09-05,Annual,Active,Nabeul,1970
5517456e,Hela Hammami,hela.hammami@gmail.com,93622012,F,2022-08-18,STUDENT,Expired,Sfax_Center,2000
69cddbe9,Khaled Dridi,,60834268,M,2024-01-12,Annual,Active,Sousse,2001
7478ca0a,Jasser Dridi,jasser.dridi@gmail.com,36551373,M,2024-05-06,6-Month,Active,Sfax Center,1988
078861a7,Rania Hammami,rania.hammami@gmail.com,95506902,F,2024-09-23,ANNUAL,Active,Nabeul Plage,1991
a711829f,Omar Dridi,omar.dridi@gmail.com,96637578,M,2023-02-23,Student,Expired,Bizerte Port,1997
fcc59557,Imen Khelifi,imen.khelifi@gmail.com,92503925,F,2024-02-18,Student,Cancelled,Sousse,1970
34a57396,Skander Trabelsi,skander.trabelsi@gmail.com,52071142,M,2024-12-29,VIP,Active,Sfax Center,2004
2d4d2330,Aziz Ben Ali,aziz.ben.ali@gmail.com,+216 10163399,M,2022-08-25,6-MONTH,Cancelled,Tunis Lake,2001
ca1a56a0,Yassine Mebarki,yassine.mebarki@gmail.com,+216 97108126,M,2022-03-17,Student,Active,Sousse Corniche,1995
0bbbfc36,Imen Bahri,imen.bahri@gmail.com,97221130,F,2022-04-04,VIP,Active,tunis lake,1998
2eeb7f97,Sarra Saidi,sarra.saidi@gmail.com,+216 28622169,F,2022-07-17,Monthly,Active,Bizerte Port,1988
321012b1,Sami Ayari,sami.ayari@gmail.com,91886097,M,2023-11-10,Annual,Expired,Nabeul Plage,1981
b674d1b3,Youssef Bahri,youssef.bahri@gmail.com,98601814,M,2024-12-28,6-Month,Active,Sfax Center,1992
bc27fb86,Nour Ayari,nour.ayari@gmail.com,97341885,F,2022-08-10,Monthly,Active,tunis lake,1984
824b4531,Skander Dridi,skander.dridi@gmail.com,91882962,M,2022-11-27,Monthly,Expired,Sousse Corniche,1975
7d30db0c,Fatma Jaziri,fatma.jaziri@gmail.com,95707368,F,2023-06-07,ANNUAL,Active,Tunis Lake,1998
ea5c6477,Fatma Ben Ali,fatma.ben.ali@gmail.com,0021602628514,F,2023-10-22,STUDENT,Expired,Sfax Center,2003
84d99d32,Khaled Ayari,khaled.ayari@gmail.com,92737387,M,2023-06-02,ANNUAL,Active,Sfax_Center,1996
c8001789,Aziz Mansouri,aziz.mansouri@gmail.com,+216 08487633,Male,2023-02-09,Monthly,Active,Bizerte Port,1995
1a6e7700,Fatma Trabelsi,fatma.trabelsi@gmail.com,91599417,F,2022-07-16,Annual,Active,tunis lake,1980
b132bbc1,Khaled Jaziri,khaled.jazirigmail.com,96023467,M,2023-10-15,Annual,Expired,tunis lake,1986
9f04a463,Karim Trabelsi,karim.trabelsi@gmail.com,99150039,M,2023-02-14,Annual,Active,Sfax_Center,1978
e90358fb,Karim Ben Ali,karim.ben.ali@gmail.com,93471945,M,2022-07-29,Monthly,Cancelled,Nabeul,1971
aa0184cf,Rania Mansouri,,94689936,F,2023-09-30,Monthly,Active,Sousse Corniche,1996
cd34df65,Nour Dridi,nour.dridi@gmail.com,90463870,F,2022-09-22,VIP,Active,Sfax Center,1974
79919bf8,Emna Mebarki,emna.mebarki@gmail.com,+216 98563258,F,2023-12-17,VIP,Active,Sousse Corniche,1998
f54396d8,Ali Gharbi,,+216 23685349,M,2023-04-25,6-Month,Active,Sfax_Center,2004
a201f2b1,Omar Bouazizi,omar.bouazizi@gmail.com,+216 93935192,M,2024-01-18,VIP,Active,Bizerte Port,1980
78bf6ab6,Bilel Ferjani,bilel.ferjani@gmail.com,93885506,M,2022-03-24,Annual,Active,tunis lake,1986
682bd7dd,Ali Mansouri,ali.mansouri@gmail.com,94762836,M,2024-12-22,6-Month,Active,Nabeul,1988
dd0f61d9,Youssef Hammami,youssef.hammami@gmail.com,96661130,M,2022-12-28,Monthly,Active,Sousse Corniche,1989
8819dde9,Amira Bahri,amira.bahri@gmail.com,94511573,F,2024-11-04,Annual,Expired,tunis lake,1978
6d600353,Bilel Ben Ali,bilel.ben.ali@gmail.com,+216 28879675,M,2022-07-03,VIP,Active,Sfax Center,1972
6f57ea7b,Imen Mebarki,imen.mebarki@gmail.com,97165236,F,2023-03-06,Monthly,Active,Tunis Lake,1976
c4042d94,Sarra Ben Ali,sarra.ben.ali@gmail.com,+216 34806014,F,2023-07-12,Monthly,Active,Nabeul Plage,1993
efc594de,Sarra Gharbi,sarra.gharbi@gmail.com,+216 28531505,F,2024-01-06,VIP,Cancelled,Tunis Lake,1991
9b652852,Aziz Bahri,aziz.bahri@gmail.com,95223580,M,2023-08-13,Monthly,Cancelled,Sfax Center,1993
3bfef1a2,Mariem Gharbi,mariem.gharbigmail.com,90688305,F,2022-09-24,6-Month,Active,Sousse Corniche,1996
18ab428a,Skander Khelifi,skander.khelifi@gmail.com,+216 45691411,M,2023-03-04,VIP,Cancelled,Tunis Lake,1986
b243ae67,Walid Dridi,walid.dridi@gmail.com,01486129,M,2022-07-24,6-Month,Expired,Sfax Center,1993
76b75a2d,Youssef Rezgui,youssef.rezgui@gmail.com,99829666,M,2022-01-17,Student,Active,Sfax Center,1979
13cede67,Ali Mansouri,ali.mansouri@gmail.com,93367964,M,2022-07-06,Annual,Cancelled,Sousse,1997
20247787,Skander Louati,skander.louati@gmail.com,90374410,M,2023-10-13,VIP,Active,tunis lake,1992
0eee54c5,Hedi Gharbi,,97090825,M,2022-01-14,VIP,Active,Bizerte Port,1988
2f186767,Nour Bouazizi,nour.bouazizi@gmail.com,0021621617130,F,2023-07-26,Annual,Cancelled,Nabeul,1982
3707fb8f,Nour Saidi,nour.saidigmail.com,92986437,F,2023-08-27,VIP,Cancelled,Sfax Center,2001
00522097,Rania Trabelsi,rania.trabelsi@gmail.com,92539252,F,2024-10-29,Student,Cancelled,Nabeul,2002
2a18a143,Ali Mebarki,ali.mebarki@gmail.com,+216 13053623,M,2022-11-06,VIP,Active,Sfax Center,1994
ce7849f4,Bilel Ayari,bilel.ayari@gmail.com,99700272,M,2024-06-29,MONTHLY,Active,Sousse,1995
52dda74b,Skander Ben Ali,skander.ben.ali@gmail.com,0021693466132,M,2023-08-03,VIP,Cancelled,Bizerte Port,1977
62b8bf14,Fatma Jaziri,fatma.jaziri@gmail.com,97574753,F,2022-02-13,Annual,Active,Sousse,1987
55c0dc73,Ali Ben Ali,ali.ben.ali@gmail.com,94167187,M,2022-08-19,Monthly,Expired,tunis lake,1982
a80cafa6,Yassine Jaziri,yassine.jaziri@gmail.com,98829123,M,2023-04-09,VIP,Active,Bizerte Port,2002
c015a4c1,Omar Louati,omar.louati@gmail.com,61693378,M,2023-02-22,VIP,Active,Tunis Lake,1992
500a98fd,Malek Ayari,malek.ayari@gmail.com,48778722,M,2024-04-13,VIP,Expired,tunis lake,1987
b41dfeab,Skander Bahri,skander.bahri@gmail.com,93232025,M,2024-11-05,Annual,Active,Sousse,1991
15464931,Sarra Dridi,sarra.dridi@gmail.com,+216 95818849,F,2024-07-10,Monthly,Expired,tunis lake,2005
532081c5,Amira Amri,amira.amri@gmail.com,+216 89694392,F,2023-01-31,VIP,Active,Sfax Center,1982
dd1b7be4,Salma Ayari,salma.ayari@gmail.com,98226206,F,2022-05-04,Student,Active,Sfax Center,1988
7b254f80,Fatma Rezgui,fatma.rezgui@gmail.com,92751770,F,2023-01-24,VIP,Active,Sfax_Center,1989
bf486123,Youssef Jaziri,,97197970,M,2022-09-13,Monthly,Expired,tunis lake,1987
daa51895,Sami Khelifi,sami.khelifi@gmail.com,0021650815834,M,2024-05-10,Annual,Active,Sfax Center,2000
dc620dd5,Ali Jaziri,ali.jaziri@gmail.com,+216 24426667,M,2023-04-26,VIP,Active,Tunis Lake,1995
64a9e8ef,Amira Ferjani,amira.ferjani@gmail.com,97030949,F,2022-12-12,Student,Active,Sousse,2000
42d222b5,Mohamed Bahri,mohamed.bahri@gmail.com,25368883,M,2023-04-17,Student,Expired,Bizerte Port,1989
988c368a,Jasser Louati,jasser.louati@gmail.com,0021621969833,M,2023-11-01,Annual,Active,Sousse,2005
9d7b9eb3,Jasser Louati,jasser.louati@gmail.com,0021660437875,M,2023-05-26,VIP,Active,Sfax Center,1992
444501cd,Nour Bouazizi,nour.bouazizi@gmail.com,+216 83774476,F,2022-07-02,VIP,Active,Sfax Center,1980
8012c754,Nour Dridi,nour.dridi@gmail.com,+216 23735779,Femal,2023-11-17,Student,Active,Tunis Lake,1998
d65e4f13,Mohamed Rezgui,mohamed.rezgui@gmail.com,91949292,M,2024-09-06,6-Month,Active,Nabeul,1996
cb1cd12e,Emna Jaziri,emna.jaziri@gmail.com,93230598,F,2023-02-09,VIP,Active,Sfax_Center,1986
d62de34d,Mariem Ayari,mariem.ayarigmail.com,+216 07934293,F,2022-08-15,Annual,Active,Sfax_Center,1991
04746c03,Jasser Ben Ali,jasser.ben.ali@gmail.com,+216 44363296,M,2024-03-24,Student,Active,Sousse,1995
355b094c,Sarra Ayari,sarra.ayari@gmail.com,98603488,F,2023-02-05,MONTHLY,Active,tunis lake,2002
c9d3da61,Salma Gharbi,salma.gharbi@gmail.com,97075929,F,2022-03-12,Monthly,Expired,Nabeul Plage,1971
3eccfebb,Imen Trabelsi,imen.trabelsi@gmail.com,0021699972338,F,2024-01-04,Monthly,Expired,Sousse Corniche,1995
466df58c,Emna Khelifi,emna.khelifi@gmail.com,+216 82505326,F,2022-04-13,VIP,Expired,Sfax Center,1999
39647ece,Ahmed Khelifi,ahmed.khelifi@gmail.com,0021656767687,M,2023-12-21,Monthly,Cancelled,Sfax Center,1978
c524c36b,Sarra Khelifi,,99073650,F,2023-12-19,VIP,Active,tunis lake,1975
6cd7c037,Walid Hammami,walid.hammami@gmail.com,91754204,M,2024-01-05,Monthly,Expired,Bizerte Port,2001
e763653e,Bilel Bouazizi,bilel.bouazizi@gmail.com,0021679625367,M,2022-10-30,VIP,Expired,Tunis Lake,1972
6387a29d,Ahmed Jaziri,ahmed.jaziri@gmail.com,98215707,Male,2024-10-19,Student,Active,Sfax_Center,2000
325d4817,Rania Dridi,rania.dridi@gmail.com,94646438,F,2024-08-03,Annual,Active,tunis lake,2000
d068098c,Omar Hammami,omar.hammami@gmail.com,44590229,M,2024-08-23,VIP,Active,Tunis Lake,2001
b3724660,Nour Jaziri,nour.jaziri@gmail.com,98833987,F,2022-04-08,6-Month,Active,Tunis Lake,1974
f384fb06,Walid Ayari,walid.ayari@gmail.com,91157001,M,2023-11-15,6-Month,Active,Sousse Corniche,1998
2d6a3c1b,Youssef Trabelsi,youssef.trabelsi@gmail.com,0021690676934,M,2022-10-26,Student,Active,Sousse,2003
c7603b94,Sarra Ferjani,sarra.ferjani@gmail.com,+216 21643796,F,2023-12-16,Student,Active,Nabeul Plage,1995
cfcb50a1,Yassine Mebarki,yassine.mebarki@gmail.com,+216 92525638,M,2023-06-08,Annual,Cancelled,Sfax_Center,2003
2ab4a17c,Sarra Hammami,sarra.hammami@gmail.com,99398955,F,2024-04-11,VIP,Expired,Sousse Corniche,2005
09323bb6,Rania Amri,rania.amri@gmail.com,90820881,F,2023-07-25,Monthly,Expired,Sfax Center,1980
430f4e9d,Khaled Bouazizi,khaled.bouazizi@gmail.com,96373016,M,2022-03-30,Annual,Active,Nabeul,1993
c0bb2790,Emna Mansouri,emna.mansouri@gmail.com,+216 92982752,F,2023-04-19,Student,Active,Sfax Center,2001
a89f7e22,Imen Mansouri,imen.mansouri@gmail.com,+216 52887861,F,2024-09-15,Student,Expired,Nabeul,2001
48c1a3ca,Hedi Dridi,hedi.dridi@gmail.com,+216 66499568,M,2022-01-11,Monthly,Expired,Sousse,2003
95a7bad0,Yassine Ben Ali,yassine.ben.ali@gmail.com,94266018,Male,2024-05-10,VIP,Cancelled,Bizerte Port,2005
acf39aa7,Skander Mansouri,skander.mansouri@gmail.com,96639015,M,2024-10-23,Student,Cancelled,Tunis Lake,1990
e683c7c8,Jasser Rezgui,jasser.rezgui@gmail.com,91069900,,2023-06-18,VIP,Cancelled,Sousse,1983
1ea62eec,Khaled Rezgui,khaled.rezgui@gmail.com,+216 58380330,M,2023-06-26,VIP,Cancelled,Nabeul Plage,1982
4a343f77,Bilel Bahri,,+216 63848260,M,2024-05-15,6-Month,Active,Nabeul,1981
105adfd0,Imen Khelifi,imen.khelifi@gmail.com,0021612147176,F,2022-11-21,6-Month,Cancelled,Sfax Center,1979
6d3617c4,Mariem Mansouri,mariem.mansouri@gmail.com,15193088,F,2023-09-17,6-Month,Active,Nabeul Plage,1997
fe773c65,Mariem Gharbi,mariem.gharbi@gmail.com,96616839,F,2023-10-11,Monthly,Active,Bizerte Port,1989
6279fdc8,Bilel Rezgui,bilel.rezgui@gmail.com,99166420,M,2023-05-22,Monthly,Active,Nabeul Plage,1979
17b5eac7,Hela Trabelsi,hela.trabelsi@gmail.com,97371525,F,2024-05-20,Student,Active,Bizerte Port,1993
3cc18c79,Youssef Mansouri,youssef.mansouri@gmail.com,+216 65631722,,2022-04-07,Student,Active,Nabeul Plage,1976
b72e73b5,Ahmed Mansouri,ahmed.mansourigmail.com,92540240,M,2022-03-04,Monthly,Expired,Sousse Corniche,1974
ec5d11c1,Rania Mansouri,rania.mansouri@gmail.com,+216 22975530,F,2023-12-28,6-Month,Active,Nabeul Plage,2004
06672864,Omar Ben Ali,omar.ben.ali@gmail.com,65649472,M,2023-12-08,VIP,Active,tunis lake,1992
